,id,place,speedrun_link,submitted_date,primary_time_seconds,real_time_seconds,player_id,player_name,player_country,platform,verified
0,y4k0r4km,1,https://www.speedrun.com/sm64/run/y4k0r4km,2024-01-16T09:46:48Z,5781,5781,kjprmwk8,Weegee,United States,N64,Yes
1,mkpej9vy,2,https://www.speedrun.com/sm64/run/mkpej9vy,2024-04-12T14:04:23Z,5789,5789,j2ylqn68,Karin,Japan,N64,Yes
2,z0ddqwoy,3,https://www.speedrun.com/sm64/run/z0ddqwoy,2024-05-16T04:38:07Z,5804,5804,8wkzer38,Parsee02,Japan,N64,Yes
3,yjwgkr7m,4,https://www.speedrun.com/sm64/run/yjwgkr7m,2023-10-22T09:45:36Z,5823,5823,jo2mr9n8,marlene,,N64,Yes
4,m7n0o30z,5,https://www.speedrun.com/sm64/run/m7n0o30z,2024-05-05T13:57:36Z,5832,5832,zx77v7rx,simply,United States,N64,Yes
5,y2kedw7y,6,https://www.speedrun.com/sm64/run/y2kedw7y,2023-11-23T15:29:50Z,5837,5837,kj9yz0wx,Liam,United States,N64,Yes
6,z5kgg1dz,7,https://www.speedrun.com/sm64/run/z5kgg1dz,2023-12-31T14:32:31Z,5847,5847,v814mkp8,cheese,Spain,N64,Yes
7,y9jkp0rm,8,https://www.speedrun.com/sm64/run/y9jkp0rm,2024-05-11T00:48:18Z,5851,5851,48gev4rj,puncayshun,United States,N64,Yes
8,zglg1vdm,9,https://www.speedrun.com/sm64/run/zglg1vdm,2024-03-30T06:55:13Z,5858,5858,pj0zz298,BeastAssassin67,United States,N64,Yes
9,z5kvqwdz,10,https://www.speedrun.com/sm64/run/z5kvqwdz,2023-11-13T15:12:15Z,5860,5860,kj9lkowj,batora,Japan,N64,Yes
10,zglplovm,11,https://www.speedrun.com/sm64/run/zglplovm,2024-04-16T19:55:07Z,5867,5867,1xyd46wx,Kally,United States,N64,Yes
11,zglxd1dm,12,https://www.speedrun.com/sm64/run/zglxd1dm,2024-03-21T19:42:58Z,5875,5875,dx35192j,Dezanig,Brazil,N64,Yes
12,zg8doeny,13,https://www.speedrun.com/sm64/run/zg8doeny,2023-11-11T21:54:54Z,5876,5876,v81ddq38,Smau,Finland,N64,Yes
13,mewvv6qm,14,https://www.speedrun.com/sm64/run/mewvv6qm,2024-02-12T11:54:55Z,5909,5909,kj92gmv8,Dowsky,United States,N64,Yes
14,mejex90y,15,https://www.speedrun.com/sm64/run/mejex90y,2022-01-28T00:22:29Z,5912,5912,zxzk1q9x,ikori_o,Japan,N64,No
15,y22v547y,16,https://www.speedrun.com/sm64/run/y22v547y,2024-03-20T11:39:31Z,5925,5925,7j40gpw8,KANNO,,N64,Yes
16,yjwx5p3m,17,https://www.speedrun.com/sm64/run/yjwx5p3m,2023-11-09T05:36:53Z,5933,5933,jmolpwo8,Raisn,Germany,EMU,Yes
17,yj1660ny,18,https://www.speedrun.com/sm64/run/yj1660ny,2021-01-30T17:28:58Z,5934,5934,qxk45r6j,hokorobi,Japan,N64,Yes
18,m3rw82gm,18,https://www.speedrun.com/sm64/run/m3rw82gm,2021-06-26T23:42:27Z,5934,5934,zx76v0j7,Taggo,Sweden,N64,Yes
19,zne7k38z,20,https://www.speedrun.com/sm64/run/zne7k38z,2023-11-07T20:09:04Z,5937,5937,e8e6edj0,GothicLogic,United Kingdom,N64,Yes
20,yo6l0jjy,21,https://www.speedrun.com/sm64/run/yo6l0jjy,2021-09-24T14:00:24Z,5940,5940,98rp5e6j,Paracusia,Australia,N64,Yes
21,yoo9q01y,22,https://www.speedrun.com/sm64/run/yoo9q01y,2023-10-19T19:03:35Z,5947,5947,zx7gnyx7,Dwhatever,Germany,N64,Yes
22,z0dqjvoy,23,https://www.speedrun.com/sm64/run/z0dqjvoy,2024-05-21T17:40:43Z,5949,5949,qj2w3rpj,BlueBob,Canada,N64,Yes
23,zn29o6lz,24,https://www.speedrun.com/sm64/run/zn29o6lz,2024-05-25T21:59:37Z,5959,5959,8v5253yj,taciturn,United States,EMU,Yes
24,me9gv8qz,25,https://www.speedrun.com/sm64/run/me9gv8qz,2021-03-10T04:46:11Z,5968,5968,1xyl49zj,Nebula,Australia,EMU,Yes
25,zxqw1ngm,26,https://www.speedrun.com/sm64/run/zxqw1ngm,2024-05-12T06:24:13Z,5981,5981,j51q9668,RianDiCielo,Panama,VC,Yes
26,y46eq22z,27,https://www.speedrun.com/sm64/run/y46eq22z,2024-03-15T22:44:36Z,5985,5985,jo3v1n0j,Sabxander,Romania,N64,Yes
27,yvlqv4oz,28,https://www.speedrun.com/sm64/run/yvlqv4oz,2024-04-09T20:01:17Z,5987,5987,j0n10kw8,jaquarium,United States,N64,Yes
28,zgdl76vz,29,https://www.speedrun.com/sm64/run/zgdl76vz,2022-02-12T10:54:57Z,5991,5991,kjp9p28q,Sigotu,Poland,EMU,Yes
29,yvpqvdoy,29,https://www.speedrun.com/sm64/run/yvpqvdoy,2023-06-23T01:30:46Z,5991,5991,j03z503j,Taki,Canada,N64,Yes
30,mkp3v5ly,31,https://www.speedrun.com/sm64/run/mkp3v5ly,2024-03-10T05:37:22Z,5994,5994,pj0l653j,FailmanFlo,Germany,N64,Yes
31,znqg927z,32,https://www.speedrun.com/sm64/run/znqg927z,2022-10-23T00:57:58Z,5997,5997,v815edqj,Terji,Faroe Islands,N64,Yes
32,zq8gx68z,32,https://www.speedrun.com/sm64/run/zq8gx68z,2024-03-25T01:45:50Z,5997,5997,8r7m4ldj,itsbeeve,United States,N64,Yes
33,y8kd80ny,34,https://www.speedrun.com/sm64/run/y8kd80ny,2023-10-25T08:09:19Z,5998,5998,j5vgqlw8,crazywhw,United States,N64,Yes
34,z58lggnz,35,https://www.speedrun.com/sm64/run/z58lggnz,2024-05-28T05:36:41Z,6001,6001,98rl4w38,HorrorDoesSpeedRuns,United States,N64,Yes
35,zxoron8z,36,https://www.speedrun.com/sm64/run/zxoron8z,2021-11-14T09:33:35Z,6003,6003,qxk3o980,nindiddeh,United States,N64,Yes
36,mr1nr34z,37,https://www.speedrun.com/sm64/run/mr1nr34z,2021-05-17T00:31:43Z,6012,6012,kjpqy9yx,Gainai,Germany,N64,Yes
37,y9j96qkm,38,https://www.speedrun.com/sm64/run/y9j96qkm,2024-03-28T17:20:00Z,6013,6013,qjn77418,sorichi,Japan,N64,Yes
38,zn2pjd7z,39,https://www.speedrun.com/sm64/run/zn2pjd7z,2024-04-15T23:47:42Z,6020,6020,v8lgdovj,Drac,Brazil,N64,Yes
39,mk76r9vy,40,https://www.speedrun.com/sm64/run/mk76r9vy,2021-04-05T01:30:00Z,6021,6021,dx31lw78,RockChalk19,United States,N64,Yes
40,mr2qg0gy,41,https://www.speedrun.com/sm64/run/mr2qg0gy,2023-09-17T17:35:31Z,6024,6024,18q3zwqj,Dekudude,England,N64,Yes
41,ywklo8py,42,https://www.speedrun.com/sm64/run/ywklo8py,2021-11-28T17:32:01Z,6025,6025,18q9317j,kagami,Japan,N64,Yes
42,yvl81xoz,43,https://www.speedrun.com/sm64/run/yvl81xoz,2024-04-27T08:15:15Z,6037,6037,8lr0m1v8,Avatar,United States,N64,Yes
43,znq5508z,44,https://www.speedrun.com/sm64/run/znq5508z,2022-10-30T11:34:48Z,6040,6040,pj0o24rj,Aleph64,Germany,VC,Yes
44,z0dxg6oy,45,https://www.speedrun.com/sm64/run/z0dxg6oy,2024-05-12T04:20:52Z,6041,6041,jm3lqln8,Mauir,Chile,EMU,Yes
45,m756d39z,46,https://www.speedrun.com/sm64/run/m756d39z,2020-11-12T00:58:51Z,6043,6043,zxzpz50j,Fafel,Japan,N64,Yes
46,yvvdqd4y,47,https://www.speedrun.com/sm64/run/yvvdqd4y,2024-02-03T01:44:05Z,6046,6046,v816eo5x,Soda,,VC,Yes
47,mel2k72z,48,https://www.speedrun.com/sm64/run/mel2k72z,2023-08-03T18:58:44Z,6049,6049,xyrqdwmj,Zhilkan,Spain,EMU,Yes
48,z1923q7m,49,https://www.speedrun.com/sm64/run/z1923q7m,2024-04-06T18:48:23Z,6050,6050,qjor2nj6,Odme_,United States,VC,Yes
49,y625xj1z,50,https://www.speedrun.com/sm64/run/y625xj1z,2023-05-23T09:52:28Z,6059,6059,18vkpkyj,KobrahCJ,United States,N64,Yes
50,zp6qwonm,51,https://www.speedrun.com/sm64/run/zp6qwonm,2024-02-21T06:04:15Z,6062,6062,8d4ywn58,vitroncio,Brazil,N64,Yes
51,zxqj43gm,52,https://www.speedrun.com/sm64/run/zxqj43gm,2024-05-25T07:26:04Z,6079,6079,jn32931x,Suigi,Canada,N64,Yes
52,ywr0l22m,53,https://www.speedrun.com/sm64/run/ywr0l22m,2023-06-08T00:15:19Z,6097,6097,5j5w6qnj,kryptic80,United States,N64,Yes
53,zxq9oj8m,53,https://www.speedrun.com/sm64/run/zxq9oj8m,2024-02-14T19:02:55Z,6097,6097,qj2y1r68,JJsrl,United States,VC,Yes
54,mk5qk71m,55,https://www.speedrun.com/sm64/run/mk5qk71m,2021-10-04T11:55:08Z,6101,6101,18vk21yj,Tabascoth,Austria,N64,Yes
55,zp36e98m,56,https://www.speedrun.com/sm64/run/zp36e98m,2021-03-09T20:10:54Z,6103,6103,kjpqrr4x,Goldrush,Japan,N64,Yes
56,z1k0oo7y,57,https://www.speedrun.com/sm64/run/z1k0oo7y,2024-01-21T19:16:17Z,6109,6109,1xy1oozx,ringo792,United States,N64,Yes
57,yll80d3y,58,https://www.speedrun.com/sm64/run/yll80d3y,2024-02-01T09:13:30Z,6110,6110,0jmo9zn8,Redmoss,United States,N64,Yes
58,z0jqn4jy,59,https://www.speedrun.com/sm64/run/z0jqn4jy,2023-07-26T23:29:57Z,6114,6114,x353dr7j,Finnii602,Germany,VC,Yes
59,mro1j54m,60,https://www.speedrun.com/sm64/run/mro1j54m,2023-01-11T18:33:09Z,6115,6115,qxkm6mj0,Kyman,Canada,N64,Yes
60,zg8ek7vy,60,https://www.speedrun.com/sm64/run/zg8ek7vy,2023-12-07T08:31:30Z,6115,6115,8geyo77j,Leysauce,United States,N64,Yes
61,z0xvp5ez,62,https://www.speedrun.com/sm64/run/z0xvp5ez,2024-02-09T03:14:09Z,6119,6119,v8lem77x,Frost_Byte,United States,N64,Yes
62,yldnn02m,63,https://www.speedrun.com/sm64/run/yldnn02m,2024-04-28T11:09:38Z,6120,6120,xyreddzj,squimmie,United States,N64,Yes
63,z1qk139y,64,https://www.speedrun.com/sm64/run/z1qk139y,2023-02-21T03:49:51Z,6122,6122,kj9egwv8,Afrodafro,Norway,N64,Yes
64,6yj9rdzd,65,https://www.speedrun.com/sm64/run/6yj9rdzd,,6129,6129,pj02nmw8,nero_x2,Japan,N64,Yes
65,yvj908oy,66,https://www.speedrun.com/sm64/run/yvj908oy,2018-08-11T15:02:19Z,6130,6130,qjop4q3x,groovy31,Finland,N64,Yes
66,yl99de3y,67,https://www.speedrun.com/sm64/run/yl99de3y,2017-05-04T02:36:10Z,6133,6133,5j52e9qj,GUTOA,Japan,N64,Yes
67,zx722n5y,68,https://www.speedrun.com/sm64/run/zx722n5y,2022-04-27T03:54:06Z,6134,6134,v8lq4k7x,badroenis,United States,N64,Yes
68,y8k6295y,68,https://www.speedrun.com/sm64/run/y8k6295y,2023-12-07T18:45:50Z,6134,6134,pj0v59xw,Wilko,Germany,N64,Yes
69,z1kr29gy,70,https://www.speedrun.com/sm64/run/z1kr29gy,2023-10-24T23:07:48Z,6142,6142,98r475gj,Blakeo2,England,N64,Yes
70,yj3r6k7z,71,https://www.speedrun.com/sm64/run/yj3r6k7z,2020-02-12T11:57:28Z,6143,6143,5j5v2nz8,Shans,Australia,EMU,No
71,yvjrweoy,72,https://www.speedrun.com/sm64/run/yvjrweoy,2018-11-03T07:58:08Z,6144,6144,0jm7n3nj,phantaxx,United States,N64,Yes
72,y9v5v92m,72,https://www.speedrun.com/sm64/run/y9v5v92m,2022-04-22T21:39:52Z,6144,6144,y8d2v2mj,ChipGroove,United States,N64,Yes
73,y91ndn2m,74,https://www.speedrun.com/sm64/run/y91ndn2m,2020-10-22T14:39:22Z,6146,6146,0jml0zy8,akki,Japan,N64,Yes
74,zqd1lerm,75,https://www.speedrun.com/sm64/run/zqd1lerm,2023-10-29T03:52:08Z,6147,6147,qjonw238,EthanRTA,United States,N64,Yes
75,emk5kgxm,76,https://www.speedrun.com/sm64/run/emk5kgxm,2015-12-07T00:13:54Z,6148,6148,zxzvprjq,toastrider91,Chad,N64,Yes
76,z5pdjrgm,77,https://www.speedrun.com/sm64/run/z5pdjrgm,2023-06-14T22:08:08Z,6153,6153,qxk4wo6j,saksdal,United States,N64,Yes
77,m7n9re4z,78,https://www.speedrun.com/sm64/run/m7n9re4z,2024-02-23T20:09:32Z,6156,6156,xzld0398,Xx_Mario_xX,Japan,N64,Yes
78,zx4e5lky,79,https://www.speedrun.com/sm64/run/zx4e5lky,2019-05-12T05:10:26Z,6162,6162,kj9ylvx4,V1RO,Canada,N64,Yes
79,z5dqn9em,80,https://www.speedrun.com/sm64/run/z5dqn9em,2021-11-23T03:03:25Z,6166,6166,98r70w3j,Heisenburger,United States,N64,Yes
80,yle625rz,81,https://www.speedrun.com/sm64/run/yle625rz,2022-02-05T16:21:44Z,6168,6168,86nrm5qx,taylor3311,Japan,N64,Yes
81,yvr5398z,82,https://www.speedrun.com/sm64/run/yvr5398z,2022-07-09T22:42:31Z,6172,6172,8rpp0egj,Bluth,United States,N64,No
82,m37g7q4z,83,https://www.speedrun.com/sm64/run/m37g7q4z,2021-08-18T20:40:07Z,6173,6173,dx3q74qj,chubby,Norway,N64,Yes
83,yvl3wr6z,84,https://www.speedrun.com/sm64/run/yvl3wr6z,2024-03-07T00:38:17Z,6174,6174,xk4zke6j,ElDeve,Argentina,EMU,No
84,y4o941kz,85,https://www.speedrun.com/sm64/run/y4o941kz,2023-04-29T11:09:15Z,6175,6175,x359w0kj,mickyyyr,Australia,N64,Yes
85,ydj66ljy,86,https://www.speedrun.com/sm64/run/ydj66ljy,2023-05-14T06:10:19Z,6181,6181,1xyw6wn8,markinator99,United States,N64,Yes
86,zppjpjnz,87,https://www.speedrun.com/sm64/run/zppjpjnz,2024-02-04T04:09:49Z,6185,6185,8e6vr17j,piegolds,Australia,EMU,Yes
87,y9l7xxny,88,https://www.speedrun.com/sm64/run/y9l7xxny,2021-12-08T14:23:06Z,6194,6194,1xy05zjr,turara32767,Japan,N64,Yes
88,mr4jrggz,89,https://www.speedrun.com/sm64/run/mr4jrggz,2021-01-13T23:44:27Z,6196,6196,zxz97kn8,Drogie,Switzerland,N64,Yes
89,pm3wjwy0,90,https://www.speedrun.com/sm64/run/pm3wjwy0,,6202,6202,dx351yqj,siglemic,United States,VC,No
90,nz1e5l7y,91,https://www.speedrun.com/sm64/run/nz1e5l7y,2017-02-22T13:48:28Z,6203,6203,,,,N64,Yes
91,y2dn2e7z,92,https://www.speedrun.com/sm64/run/y2dn2e7z,2020-12-18T08:13:58Z,6205,6205,qjnz771j,jane_dair,United States,N64,Yes
92,yvqnqw4m,93,https://www.speedrun.com/sm64/run/yvqnqw4m,2022-02-23T23:42:12Z,6208,6208,8gr94w1x,tomkabs,Canada,N64,Yes
93,zq3nkk8y,94,https://www.speedrun.com/sm64/run/zq3nkk8y,2019-03-17T03:04:04Z,6210,6210,,,,N64,Yes
94,zn0r3d9y,94,https://www.speedrun.com/sm64/run/zn0r3d9y,2021-08-08T21:22:55Z,6210,6210,48gqo07j,darkdog47,United States,N64,Yes
95,y8kenrdy,94,https://www.speedrun.com/sm64/run/y8kenrdy,2023-11-04T18:47:04Z,6210,6210,qjo3kk7j,Fuff,Canada,N64,Yes
96,y412x2ny,97,https://www.speedrun.com/sm64/run/y412x2ny,2019-08-07T00:53:46Z,6211,6211,dx35yzej,TriforceTK,United States,EMU,Yes
97,z15wpdwy,98,https://www.speedrun.com/sm64/run/z15wpdwy,2020-08-31T22:05:01Z,6212,6212,o86nzl0x,Xoofey,United States,N64,Yes
98,y602kr0y,98,https://www.speedrun.com/sm64/run/y602kr0y,2022-06-17T08:25:19Z,6212,6212,kjpoery8,Falcon,Canada,N64,Yes
99,dy4jlnyl,100,https://www.speedrun.com/sm64/run/dy4jlnyl,2024-05-04T08:44:56Z,6217,6217,pj0e6nm8,Issey,Brazil,VC,No
100,zpgwq8vz,101,https://www.speedrun.com/sm64/run/zpgwq8vz,2023-02-15T21:15:10Z,6218,6218,xyrdnrnj,Chemus,Brazil,EMU,Yes
101,yvlold6z,102,https://www.speedrun.com/sm64/run/yvlold6z,2024-04-04T06:18:29Z,6223,6223,jp4q645j,GoodGrieth,,N64,Yes
102,yd2g2rqm,103,https://www.speedrun.com/sm64/run/yd2g2rqm,2023-12-02T17:34:05Z,6226,6226,8q316z7j,dista,United States,N64,Yes
103,emk4np5y,104,https://www.speedrun.com/sm64/run/emk4np5y,2015-01-28T18:51:49Z,6227,6227,qjo2pq38,Haliinen,Sweden,N64,Yes
104,y8wgq91y,104,https://www.speedrun.com/sm64/run/y8wgq91y,2024-05-30T13:50:01Z,6227,6227,qxk241kx,Heyzeus,United States,N64,Yes
105,z1x23o7m,106,https://www.speedrun.com/sm64/run/z1x23o7m,2021-09-04T17:35:29Z,6232,6232,qjoe6e86,Widdit,United States,N64,Yes
106,1zq2q5zl,107,https://www.speedrun.com/sm64/run/1zq2q5zl,,6233,6233,dx39wqxl,CpKaka,Sweden,VC,Yes
107,7z0q909m,108,https://www.speedrun.com/sm64/run/7z0q909m,2016-09-14T22:27:15Z,6235,6235,48gryyxp,Flippy_o,Denmark,N64,Yes
108,y46w1gnz,108,https://www.speedrun.com/sm64/run/y46w1gnz,2024-03-08T02:50:10Z,6235,6235,jpmk03yj,Zapy,Japan,N64,Yes
109,pydqn8xm,110,https://www.speedrun.com/sm64/run/pydqn8xm,2015-01-07T22:46:28Z,6240,6240,,,,N64,Yes
110,me9gp99z,111,https://www.speedrun.com/sm64/run/me9gp99z,2021-03-13T10:01:17Z,6248,6248,0jm36qe8,Xein64,Germany,N64,Yes
111,zx39w3kz,111,https://www.speedrun.com/sm64/run/zx39w3kz,2023-04-27T14:37:39Z,6248,6248,kjpqyw0x,Gerbiez,Canada,N64,Yes
112,y6qdn8pz,113,https://www.speedrun.com/sm64/run/y6qdn8pz,2023-10-25T00:13:12Z,6251,6251,,,,N64,No
113,y81kr2xz,114,https://www.speedrun.com/sm64/run/y81kr2xz,2019-11-29T19:45:30Z,6256,6256,kj9vd9ox,JMill,United States,EMU,Yes
114,ywnr962y,115,https://www.speedrun.com/sm64/run/ywnr962y,2023-12-13T20:49:44Z,6260,6260,98ryllqj,Fizz,United States,VC,Yes
115,z5oo8pgy,116,https://www.speedrun.com/sm64/run/z5oo8pgy,2017-05-04T08:26:00Z,6269,6269,,,,N64,Yes
116,mk3p87lz,116,https://www.speedrun.com/sm64/run/mk3p87lz,2020-07-10T15:49:00Z,6269,6269,v81q6w3j,bebopbandit,United States,N64,Yes
117,y27e2p6z,118,https://www.speedrun.com/sm64/run/y27e2p6z,2021-09-18T23:59:49Z,6283,6283,x35r767j,Schnoz64,United States,N64,Yes
118,z0p145ey,118,https://www.speedrun.com/sm64/run/z0p145ey,2022-04-25T08:14:18Z,6283,6283,qxkvqp2j,PKT_Distinct,France,N64,Yes
119,dy41lqny,120,https://www.speedrun.com/sm64/run/dy41lqny,2015-04-18T05:23:37Z,6285,6285,qxkovg98,gohanie,Japan,N64,Yes
120,zpq09dgy,120,https://www.speedrun.com/sm64/run/zpq09dgy,2017-05-20T11:05:15Z,6285,6285,68wwn48g,Mitagi,Japan,N64,Yes
121,zn22d1vz,122,https://www.speedrun.com/sm64/run/zn22d1vz,2024-05-18T02:37:49Z,6287,6287,jpm2m44j,happydude124,United States,EMU,Yes
122,yold677y,123,https://www.speedrun.com/sm64/run/yold677y,2023-02-05T16:05:12Z,6289,6289,xz79p1nj,tanepota,Japan,N64,Yes
123,oy2w65yd,124,https://www.speedrun.com/sm64/run/oy2w65yd,,6291,6291,,,,N64,Yes
124,y6v3jr1m,125,https://www.speedrun.com/sm64/run/y6v3jr1m,2024-02-16T18:04:03Z,6292,6292,pj0vn53x,Apeduden,Norway,N64,Yes
125,0y670q6m,126,https://www.speedrun.com/sm64/run/0y670q6m,2014-12-24T07:05:00Z,6296,6296,18ql07jn,luke994,England,N64,No
126,yllgjlny,127,https://www.speedrun.com/sm64/run/yllgjlny,2024-02-11T03:49:16Z,6298,6298,j0nv6wm8,shikibi_hiiro,Japan,N64,Yes
127,z0d1178y,127,https://www.speedrun.com/sm64/run/z0d1178y,2024-03-01T21:24:05Z,6298,6298,1xyprdvx,packerzilla,United States,N64,Yes
128,z0pl33ey,129,https://www.speedrun.com/sm64/run/z0pl33ey,2022-06-02T12:13:57Z,6306,6306,j26d1ynx,nidamario,Japan,N64,No
129,z1klv79y,129,https://www.speedrun.com/sm64/run/z1klv79y,2023-12-12T03:54:14Z,6306,6306,pj0zm38w,Geenix,United States,N64,Yes
130,y422jeqm,131,https://www.speedrun.com/sm64/run/y422jeqm,2021-02-04T03:54:41Z,6309,6309,pj06y3jw,Butterlord,Canada,N64,Yes
131,m3xpl9wm,132,https://www.speedrun.com/sm64/run/m3xpl9wm,2022-11-17T09:36:15Z,6310,6310,qjo1ovnx,FireGoesFast,Australia,VC,Yes
132,zpq1onny,133,https://www.speedrun.com/sm64/run/zpq1onny,2017-08-27T21:54:38Z,6317,6317,18q3r20j,Animazism,Wales,N64,Yes
133,yvgg194y,134,https://www.speedrun.com/sm64/run/yvgg194y,2017-04-27T00:25:12Z,6318,6318,y8dw9zgj,Alkobakknarko,Norway,N64,Yes
134,y62516pz,135,https://www.speedrun.com/sm64/run/y62516pz,2023-05-26T08:29:27Z,6321,6321,j4rg3z58,CheesyLeech,United States,N64,No
135,7ylx2nyp,136,https://www.speedrun.com/sm64/run/7ylx2nyp,,6327,6327,y8dg7l86,Noizeeh,Sweden,N64,Yes
136,y81ejkxz,137,https://www.speedrun.com/sm64/run/y81ejkxz,2019-09-01T09:01:26Z,6328,6328,0jmvmzj1,protoman5,United States,N64,Yes
137,y8j93qnz,138,https://www.speedrun.com/sm64/run/y8j93qnz,2021-12-11T16:37:57Z,6329,6329,98r5d3wx,dinkyslinky,Norway,N64,Yes
138,z57l00dm,139,https://www.speedrun.com/sm64/run/z57l00dm,2020-01-10T22:59:47Z,6331,6331,qj25v3lj,m_vitor,Brazil,N64,Yes
139,ywd43kpz,139,https://www.speedrun.com/sm64/run/ywd43kpz,2020-09-29T18:40:47Z,6331,6331,qj2eenjk,Darrow25,Québec,VC,Yes
140,z5edp95z,141,https://www.speedrun.com/sm64/run/z5edp95z,2023-01-21T05:19:30Z,6334,6334,zxzl7508,Seba54,Chile,EMU,Yes
141,z1o1glgm,142,https://www.speedrun.com/sm64/run/z1o1glgm,2020-09-22T05:04:17Z,6337,6337,7j41p5j1,SuperViperT302,United States,N64,Yes
142,mrnl8gdy,143,https://www.speedrun.com/sm64/run/mrnl8gdy,2021-09-26T20:39:50Z,6338,6338,kj9pq2ox,bromario28,United States,N64,Yes
143,ywpljg0z,144,https://www.speedrun.com/sm64/run/ywpljg0z,2019-05-06T05:51:07Z,6339,6339,o862d3xz,Biinny,England,N64,Yes
144,y2gpvk5z,145,https://www.speedrun.com/sm64/run/y2gpvk5z,2023-06-26T13:38:12Z,6346,6346,v810d5rx,SubmarineCpt,United States,EMU,Yes
145,y2jp919z,146,https://www.speedrun.com/sm64/run/y2jp919z,2023-01-29T07:21:11Z,6349,6349,8ge2ee2j,incha4416,,N64,Yes
146,8yvxeozo,147,https://www.speedrun.com/sm64/run/8yvxeozo,,6352,6352,,,,N64,No
147,ywg0700z,148,https://www.speedrun.com/sm64/run/ywg0700z,2024-03-24T17:57:56Z,6354,6354,8g5772rj,Semaa,Bosnia and Herzegovina,EMU,Yes
148,ywk2xe9y,149,https://www.speedrun.com/sm64/run/ywk2xe9y,2021-10-30T04:33:22Z,6356,6356,48g0d97x,latyy,United States,N64,Yes
149,y629wgjz,150,https://www.speedrun.com/sm64/run/y629wgjz,2023-06-18T19:32:51Z,6357,6357,jmpp51ej,amsixx,Spain,EMU,Yes
150,m7qqg74z,151,https://www.speedrun.com/sm64/run/m7qqg74z,2019-06-26T10:45:08Z,6358,6358,qj2pngn8,Beuca,United States,N64,Yes
151,y98e262z,151,https://www.speedrun.com/sm64/run/y98e262z,2023-08-03T23:36:31Z,6358,6358,e8ezrq68,Yale,United States,N64,Yes
152,zgngqj0y,153,https://www.speedrun.com/sm64/run/zgngqj0y,2017-08-22T18:47:52Z,6359,6359,,,,N64,Yes
153,m3l9v26m,154,https://www.speedrun.com/sm64/run/m3l9v26m,2022-11-30T16:12:27Z,6360,6360,jo3r970j,Elva,Japan,N64,Yes
154,z0xjl98z,155,https://www.speedrun.com/sm64/run/z0xjl98z,2023-12-10T04:32:07Z,6364,6364,xko59n68,FleetingAzure,United States,N64,Yes
155,m3r9j8wm,156,https://www.speedrun.com/sm64/run/m3r9j8wm,2021-04-12T07:25:37Z,6367,6367,68w040qj,Creator_Destroyer,United States,N64,Yes
156,z13jp5gm,157,https://www.speedrun.com/sm64/run/z13jp5gm,2017-06-09T07:15:40Z,6368,6368,kjp6pz58,Gana64,Japan,N64,Yes
157,yvg5v18y,157,https://www.speedrun.com/sm64/run/yvg5v18y,2018-03-13T05:19:13Z,6368,6368,kj95gwo8,arwyMilo,Canada,N64,No
158,y9vgnqkm,159,https://www.speedrun.com/sm64/run/y9vgnqkm,2022-07-15T00:36:03Z,6369,6369,8rpv21dj,ZeusSM64,New Zealand,EMU,No
159,z0p45eoy,160,https://www.speedrun.com/sm64/run/z0p45eoy,2022-07-18T19:45:25Z,6376,6376,1xy5r7w8,ClintStevens,United States,N64,Yes
160,yd65wgvz,161,https://www.speedrun.com/sm64/run/yd65wgvz,2019-07-12T02:41:40Z,6377,6377,zxzn5rex,joerandom,United States,EMU,Yes
161,zxvg0oqy,162,https://www.speedrun.com/sm64/run/zxvg0oqy,2017-08-28T03:13:12Z,6379,6379,18vpmn8l,ZDeztroyerz,,N64,Yes
162,znv0e09m,162,https://www.speedrun.com/sm64/run/znv0e09m,2023-06-17T09:33:56Z,6379,6379,5j5097nx,SolErikaB,Sweden,EMU,Yes
163,mkgv28xy,164,https://www.speedrun.com/sm64/run/mkgv28xy,2021-06-03T16:35:00Z,6380,6380,qjo9ypnj,OkamiBW,United States,VC,Yes
164,y6q4qo6z,165,https://www.speedrun.com/sm64/run/y6q4qo6z,2024-01-29T04:35:56Z,6381,6381,v8159vlj,collins_vg,United States,N64,Yes
165,ylnre02z,166,https://www.speedrun.com/sm64/run/ylnre02z,2023-01-20T00:56:59Z,6384,6384,xk4g0m9j,Dezod,United States,N64,Yes
166,zg266gny,167,https://www.speedrun.com/sm64/run/zg266gny,2023-03-20T14:52:55Z,6386,6386,8qz5n7q8,Gravydos,United States,N64,Yes
167,y8k72jwy,168,https://www.speedrun.com/sm64/run/y8k72jwy,2024-02-01T15:32:23Z,6388,6388,8r7412qj,Rynnoo,United States,N64,Yes
